13/09/2002,England,Manchester,53.5,-2.216667,Oval,We saw a oval shaped craft flying at about 5 thousand ft high and traveling about 500 mph from east to west displaying flashing lights
15/09/2002,England,Chichester,50.833333,-0.783333,Sphere,sussex englands sighting
16/09/2002,England,Coventry,52.406822,-1.519693,Diamond,diamond shaped craft with coloured lights underneath.
17/09/2002,England,Overtown,51.516667,-1.783333,Disk,Very bright white disk shaped object hovered then shot upwards in an arc
23/09/2002,England,City of London,51.514125,-0.093689,Triangle,Bright light and triangle over London&#44 23rd September 02&#44 1am
23/09/2002,England,Overtown,51.516667,-1.783333,Disk,One thing before I start I must tell you that I am unsure of the date I saw the craft or object but I am sure it was late september ear
26/09/2002,England,Redcar and Cleveland,54.572778,-1.162778,Teardrop,3 witnesses to sighting of 7-9 silver/white spheres/teardrops slowly moving into &#39V&#39 formation then dispersing in diff. directions
26/09/2002,England,Warminster,51.203611,-2.180833,Changing,This object changed shape and colour&#44 and moved unlike anything I have ever seen.
29/09/2002,England,City of London,51.514125,-0.093689,Other,4 angular brown objects moving in straight path&#44 each with smaller  areas that constantly changed
29/09/2002,England,Colchester,51.883333,0.9,Light,triangular light pattern seen in sky.
04/10/2002,Scotland,Glasgow,55.833333,-4.25,Diamond,Rolling white diamond above hills
07/10/2002,England,Huddersfield,53.65,-1.783333,Circle,Dark coloured round disc
12/10/2002,England,Rotherham,53.433333,-1.35,Light,Strange light in the sky
14/10/2002,England,Newcastle upon Tyne,54.978252,-1.61778,Oval,The object swayed and suddenly dropped&#44 then made of circular motions&#44with the coloured lights circling it in no particular sequence
16/10/2002,Scotland,Glasgow,55.833333,-4.25,Other,I am a Buyer with Scottish Water working in Glasgow and after a meeting with a supplier on Wednesday 16th October I happened to glance
17/10/2002,England,Didcot,51.608044,-1.24484,Circle,From around 1:15 am to 2:00 am this morning 17/10/2002 I watched a circular light moving at a speed far greater than any aircraft known
17/10/2002,England,Woodcote,51.543102,-1.097742,Circle,UFO sighted over fields and River Thames in South Stoke&#44 Nr. Reading&#44 UK
18/10/2002,England,Manchester,53.5,-2.216667,Triangle,Saw a triangular object at night with 3 red lights on the corners&#44 flashing in a regular pattern. The lights appeared to be right up to
24/10/2002,England,Rotherham,53.433333,-1.35,Circle,Round whitish reflective ufo followed by military helicopter not long after sighting
24/10/2002,England,Cheltenham,51.9,-2.083333,Light,GREEN LIGHT BALLS CHASING  EACH OTHER
27/10/2002,Scotland,Dundee,56.5,-2.966667,Cigar,Whilst at work I looked out of the main door &amp; saw what looked a cloud in the shape of a cigar which was white in colour. The object wa
05/11/2002,England,City of London,51.514125,-0.093689,Cross,It was a scary shape going faster than anything I had ever seen in my life
07/11/2002,England,Leeds,53.800755,-1.549077,Fireball,While walking my dog on a cold clear night&#44 I saw a large Fireball travelled east to west at fantastic speed.
10/11/2002,England,Southmoor,51.683525,-1.424906,Light,Flash of  billiant large white light  Oxfordshire
11/11/2002,England,Wolverhampton,52.583333,-2.133333,Formation,Formation Flight of two craft
12/11/2002,England,Stixwould,53.166667,-0.25,Circle,I saw a bright sec of light bobbing up and down in the night sky at around 11.00p.m
15/11/2002,England,Bloxwich,52.6,-2,Light,Hovering orange light that quickly accelerates and disappears
15/11/2002,England,Swadlincote,52.771318,-1.554997,Flash,SIGHTING NEAR SWADLINCOTE DERBYSHIRE
15/11/2002,England,Allesley,52.416667,-1.55,Light,as i was watching the stars in the sky as i was walking home for the night i saw something shoot across the sky.... of which i belived
17/11/2002,England,Park Central,52.466667,-1.916667,Unknown,I arrived from work quite late parked my van outside my home and as always on a clear cloudless night I look up at the stars. I was loo
24/11/2002,England,Manchester,53.5,-2.216667,Fireball,manchester airport
26/11/2002,England,Two Dales,53.166667,-1.583333,Light,Large bright single light in west of sky above derbyshire England
03/12/2002,Northern Ireland,Portstewart,55.1793,-6.71575,Flash,BLUE FLASH.
03/12/2002,Wales,Llandrindod Wells,52.233333,-3.383333,Fireball,My friend noticed that it was clear night  and as she lives in rural locastion with little light polution she decided to view the stars
04/12/2002,England,Molesey,51.4,-0.35,Light,Stange light seen near Heathrow airport.
11/12/2002,England,Leeds,53.8,-1.583333,Light,4 lights&#44in formation&#44changing directions and formations&#44then leaving.
12/12/2002,England,North Newton,51.083333,-3,Disk,one  disk&#44 with bright lights over my house
12/12/2002,England,Maidstone,51.266667,0.516667,Teardrop,one of the objects seemed to crash land.
15/12/2002,Scotland,Moffat,55.378051,-3.435973,Triangle,In the winter of 2002&#44 me and my father toke a interest in ufo spotting&#44 using different things to contact them e.g powerful torchs&#44 we
17/12/2002,England,Shackerstone,52.633333,-1.45,Diamond,The sky was bright over the fields we could see the northern lights.To our right hovering in the air stationary&#44 just hanging in the ai
19/12/2002,England,City of London,51.514125,-0.093689,Diamond,Moving very fast east to west&#44 diamond shaped with long tail&#44 definately not natural.
19/12/2002,Wales,Ystradgynlais,51.766667,-3.766667,Teardrop,One teardrop-shaped object silently streaked across the sky trailing a fiery plume.
24/12/2002,England,Doncaster,53.533333,-1.116667,Circle,VERY BIG BRIGHT PINK LIGHT (VERY UNUSUAL COLOUR)
25/12/2002,England,City of London,51.514125,-0.093689,Diamond,4 ships burning up.
26/12/2002,England,City of London,51.514125,-0.093689,Light,Saw a very bright stationary light  alaso witnessed by my husband. The light suddenly disappeared after a few minutes.
26/12/2002,England,Manchester,53.5,-2.216667,Other,small object that turned towards me/ strong headlights- too low for plane
28/12/2002,England,Stoke,53,-2.183333,Formation,Red m Shaped Crafts flying in an upside down V formation
30/12/2002,England,City of London,51.514125,-0.093689,Unknown,i was visiting my grandmas on on new years in 2002&#44 we were playing cards in the living room and becouse of the smoke&#44 i left the room
01/01/2003,England,Humberston Grange,53.533333,-0.05,Light,light flys over Grimsby for 1 minute before disappearing
01/01/2003,England,Brighton,50.833333,-0.15,Light,it moved slowly across the sky and suddenly zoomed off so all of us ran out side and the ufo glowed brighter like a star and hovered ov
03/01/2003,Scotland,Carrington,55.833333,-3.083333,Light,flashing brightly
04/01/2003,England,Northampton,52.25,-0.883333,Circle,very strange&#33 looked out window&#44 saw vey fast object totaly silent go across the sky. same night as eathquake in England.
06/01/2003,England,Kirkham,53.782164,-2.871765,Sphere,Circular&#44 silver&#44 metallic&#44 shiny object&#44 no bigger than a football&#44 moving at a steady speed&#44
07/01/2003,Wales,Eyton,53,-2.916667,Light,Two very very bright lights white/blue in colour which were going around each other and then disapeared
14/01/2003,England,Crownhill,50.396389,-4.138611,Light,strange round lights in the sky&#44 amazingly bright even in daylight.
14/01/2003,England,Northampton,52.25,-0.883333,Unknown,Cluster of intense bluish white flashing lights&#44 no &#39solid&#39 object visible.
17/01/2003,England,Leyland,53.697931,-2.695478,Oval,Video film taken of daylight object with fire and smoke contrail&#44 moving upward at 30 degrees. Object was circular shaped.
17/01/2003,England,Huncoat,53.766667,-2.35,Fireball,slowly moving fireball in the sky
24/01/2003,England,Stoke,53,-2.183333,Disk,Sighting first by my husband a 100% life long sceptic he awoke me to see the unusual sightquite high above the horizon over farmland/fo
24/01/2003,England,Dover,51.133333,1.3,Diamond,Definite sighting by 2 professional people of craft travelling N.E to S.W. in view 30 secs
28/01/2003,England,City of London,51.514125,-0.093689,Disk,strange disk shapes in opening of clouds
01/02/2003,England,Doncaster,53.533333,-1.116667,Fireball,red fire ball free falling and disaperd
12/02/2003,England,Myrke,51.5,-0.583333,Light,Orb of light Observed
15/02/2003,England,Beeby,52.664913,-1.034894,Light,looked up to see a lit up patch in the sky. An almost giant plane (football pitch size) went through the gap where the light was. my fr
15/02/2003,England,Park Central,52.466667,-1.916667,Flash,My sister Kate and her family were looking out of a window in the family home at what they thought was a particularly bright star in th
21/02/2003,Scotland,Ardeonaig,56.490671,-4.202646,Circle,In a clear sky the Star shone bright with what appeared to be white glowing fireflys buzzing aroung it.
23/02/2003,England,Oswestry,52.85,-3.033333,Egg,Egg shaped object travelling about 100 to 150 m.p.h flying below 1000ft&#44 I was about a mile away from object.
27/02/2003,England,North Newton,51.083333,-3,Cigar,We saw a UFO in Bridgwater Somerset UK
02/03/2003,England,Blackpool,53.817505,-3.035675,Cylinder,Blackpool&#44Lancs&#44(UK-England) Cylinder
02/03/2003,England,Bristol,51.45,-2.583333,Cigar,white cigar shaped object
03/03/2003,England,Sheffield,53.366667,-1.5,Cone,date 3 3 03 cone shape moving up and slow at altitude 300ft above moving south
07/03/2003,England,Bristol,51.45,-2.583333,Light,l saw a flash in the night sky
07/03/2003,England,Colchester,51.883333,0.9,Unknown,illuminated object very high in the atmosphere moving extremely quickly like a shooting star but in a lazy S shaped path.
09/03/2003,England,Fakenham,52.831333,0.849324,Changing,..the light was a very rich red and was clearly seen against the clear dark night sky.
15/03/2003,England,Ellesmere Port,53.283333,-2.9,Sphere,Observed a bright round object which appeared to be the size of a football. The object was much lower than the passenger aeroplane whic
17/03/2003,England,City of London,51.514125,-0.093689,Cylinder,Captured on DIGITAL CAM Object over CROYDON in Surrey UK
18/03/2003,Scotland,Buckhaven,56.174501,-3.030789,Oval,Broad daylight&#44 very close object with a pink light &#44 manta? flaps.
20/03/2003,England,Aspley Guise,52.033333,-0.633333,Formation,3 pyramid shaped craft&#44 which left with a bang very quickly
25/03/2003,England,Folkestone,51.083333,1.183333,Unknown,3 becoming 4 spinning symetrical lights perpendicular to the naked eye. 2 converving and vice versa  ((NUFORC Note:  Adv. lights?? PD))
30/03/2003,England,Wallasey,53.433333,-3.033333,Light,white starlike object travelling at speed west to east no sound
30/03/2003,Scotland,Dryden Farm,55.866667,-3.15,Cone,large distant bright pink cone shaped object
04/04/2003,England,Staplefield,51.033333,-0.183333,Egg,Egg shaped hovring craft with purple and green lights
05/04/2003,England,Oxford,51.75,-1.25,Unknown,I turned off my CD&#44 and engine to make sure it wasn&#39t a plane&#44 and there was no sound at all.
05/04/2003,Scotland,Dundee,56.5,-2.966667,Egg,My friend and i saw an egg shaped craft in the sky which we shot at and it disappeared.
08/04/2003,England,Torquay,50.45,-3.5,Formation,seven silent gliding sphers
10/04/2003,England,St Albans,51.75,-0.333333,Other,black figure eight object shimmering moving side to side at slow pace at 150ft
11/04/2003,England,Norwich,52.633333,1.3,Unknown,the object directed us into the road&#44 and hovered from left to right and then completly disappeard
20/04/2003,England,Wolverhampton,52.583333,-2.133333,Unknown,unidentified craft seen accelerating to masive speeds then instantly change direction.
21/04/2003,England,Lincoln,53.233333,-0.533333,Unknown,Small black object seen over a common.
22/04/2003,Scotland,Dundee,56.5,-2.966667,Circle,ring of light moving across the sky
01/05/2003,England,Stanley,53.7,-1.483333,Triangle,me and my cousen were walking home from a fishshop when we stopped to look at what we assumed to b some srt of shooting star. seconds l
05/05/2003,Wales,Steynton,51.716667,-5.033333,Diamond,diamond shaped object using cloud as disguise
06/05/2003,England,Park Central,52.466667,-1.916667,Teardrop,3 unidentified flying objects dancing in the sky making loud shreiking noises
06/05/2003,England,Oxford,51.75,-1.25,Light,It was basicly a point of white light. it would be best described not as an alien ship&#44 more a UFO. it was too high up to be a airoplan
10/05/2003,England,Royal Leamington Spa,52.3,-1.533333,Light,Two yellow lights moving fast changing direction very abruptly.
10/05/2003,England,Boscastle,50.683333,-4.683333,Sphere,Small balls of light in the woods UK
10/05/2003,Northern Ireland,Belfast,54.583333,-5.933333,Oval,the object hoverd then droped and split into 2 different crafts
10/05/2003,Wales,Cardiff,51.5,-3.2,Unknown,My son and I were looking at the night sky&#44 in Cardiff&#44 UK having let the dog out. My son (an MSc) noticed a light in the sky&#44 moving e
11/05/2003,England,Park Central,52.466667,-1.916667,Light,Is this the same UFO i always see
15/05/2003,England,Portsmouth,50.7967,-1.083333,Egg,bright light moving rapidly side to side&#44 clock spinning
15/05/2003,England,Northallerton,54.333333,-1.433333,Disk,Myself and my sister saw a saucer shaped object in Norththern England
15/05/2003,England,Mansfield,53.133333,-1.2,Sphere,weird lights over north nottinghamshire
15/05/2003,England,Mansfield,53.133333,-1.2,Sphere,whilst out on the back yard i spotted 3 spheres in the sky&#44 the 3 were tightly bunched and appeared as one they moved at a rapid pace i
24/05/2003,England,Park Central,52.466667,-1.916667,Oval,Oval silver Craft
25/05/2003,England,Park Central,52.466667,-1.916667,Light,2 crafts going opposite ways ???
27/05/2003,England,Westerfield,52.083333,1.166667,Light,probably satellite 23:06 05/27/03 over Ipswich UK.
30/05/2003,England,Hull,53.745671,-0.336741,Light,Bright light observing Police Helecopter for 10 Mins in clear night sky
07/06/2003,England,Nottingham,52.966667,-1.166667,Unknown,one light divides into three at huge velocity&#33&#33&#33&#33&#33&#33&#33&#33
09/06/2003,Wales,Bridgend,51.505833,-3.577222,Circle,Strange object in Bridgend&#44 Nr Cardiff
15/06/2003,England,Cambridge,51.733333,-2.366667,Other,Almost an Abduction
15/06/2003,England,Thornbury,51.608889,-2.520278,Sphere,spherical craft seen over thornbury&#44 south gloustershire&#44 england
25/06/2003,Scotland,Larkhall,55.733333,-3.966667,Light,ligt in the sky over glasgow
29/06/2003,England,Southwick,50.833333,-0.233333,Formation,UK Sussex points of light
30/06/2003,England,Brockamin,52.183333,-2.316667,,hi what i would like to report is i was out side my flat one day sweeping up&#44 when i was suddanly starteled be someone who was invisabl
30/06/2003,England,Stixwould,53.166667,-0.25,Disk,1 craft seen caught our attention made us go out to see&#44 brought back 6 (7 all together)
03/07/2003,England,Liverpool,53.416667,-3,Oval,At about 18:15 myself and my wife were in the garden.I pointed out a small silver roundish object high in the sky &#44Which was to high to
06/07/2003,Wales,Porthmadog,52.933333,-4.116667,Unknown,LOoked up to see a flashing orb
07/07/2003,England,Warninglid,51.02081,-0.21921,Light,light in sky &#44noise in room&#44 temporary paralysis&#44 keep waking back in bed. help me please?
10/07/2003,England,Bedford,52.133333,-0.45,Diamond,orange object  spotted moving sharply with two further diamond shaped craft flying towards us
11/07/2003,England,Broadstairs,51.333333,1.433333,Unknown,Lights over a Kentish Airfield
12/07/2003,England,City of London,51.514125,-0.093689,Sphere,Metallic speheres
12/07/2003,Scotland,Rowanlea,55.7,-2.466667,,Approx 23.45pm looking West into night sky. Light appeared from nowhere&#44 then climbed at angle approx 30% heading north before climbing
14/07/2003,England,City of London,51.514125,-0.093689,Chevron,the speed of direction change
15/07/2003,England,Helsby,53.273014,-2.769426,Oval,While taking a walk on this fine clear evening&#44 I noticed something very bright in the sky. I could not determine the color&#44 it was ext
16/07/2003,England,City of London,51.514125,-0.093689,Unknown,London 3 witnesses - nothing special just a nightime aircraft that makes no sound and skips pebble style
16/07/2003,England,Salterforth,53.916667,-2.183333,,Unidentified flying man
20/07/2003,England,Newcastle upon Tyne,54.988056,-1.619444,Light,we were sitting in the back garden at approximately 1.30am looking at the stars.  We saw a bright white light travelling across the sky
24/07/2003,England,City of London,51.514125,-0.093689,Sphere,London England&#44 Small double sphere
26/07/2003,England,Westminster,51.508515,-0.125487,Light,Single bright light with a smaller beam either side of it&#44 hovering for approx. 1hr. 40mins.
26/07/2003,England,Sheffield,53.366667,-1.5,Light,we were having a bbq on the garden when we saw a light in the sky&#44 a gold/orange light in the sky approximatly to the right hand side o
30/07/2003,Scotland,Carrington,55.833333,-3.083333,Formation,cloud of smoke with cicular light/object? in centre hovering over Edinburgh house estate - 30/7.03
01/08/2003,England,Dorchester On Thames,51.633333,-1.166667,Flash,looked like missiles being launched
01/08/2003,England,Liverpool,53.416667,-3,Circle,It flew across the sky line of Liverpool in about 10 - 12 seconds then disappeared into the clouds. It was very fast &#33&#33
02/08/2003,England,Stevenage,51.916667,-0.216667,Light,A stationary light observed over Stevenage before it followed two other fast moving objects&#44 one light and one hazy object.
03/08/2003,England,City of London,51.514125,-0.093689,Sphere,Silver Ball
03/08/2003,England,Wichling,51.25,0.75,Light,Satellite-like light in sky brightening &amp; fading&#44 changing course from S-N to E-W&#44 followed by second one.
04/08/2003,England,Banbury,52.05,-1.333333,Rectangle,Strange&#44 vaguely discernible &#39structure&#39 seen flying directly overhead at an airfield near Banbury&#44 UK
05/08/2003,England,Earl Shilton,52.574738,-1.323133,Flash,Several bright blue flashes of light
06/08/2003,England,West Northamptonshire,52.355518,-1.17432,Sphere,Saw 6 UFOs in 3 sightings and got 3 pictures of the objects.
09/08/2003,England,Doncaster,53.533333,-1.116667,Chevron,Boomerang shaped&#44 orange craft. Made no sound&#44 but travelled at excessive speed
10/08/2003,Scotland,Glasgow,55.833333,-4.25,Sphere,Silver ball in Glasgow appeared to be following aeroplane.
12/08/2003,England,Westminster,51.508515,-0.125487,Triangle,Green upside down triangle w/ red light top left corner. then zagging across the sky very fast
15/08/2003,England,Park Central,52.466667,-1.916667,,Ball Of light
16/08/2003,England,Swanwick CP,53.075394,-1.39816,Triangle,black triangle&#44fast&#44green ights on the underside
20/08/2003,England,Newton Abbot,50.533333,-3.6,Circle,A circle of lights in the air in low cloud. No sound. Started revolving and moved slowly.
25/08/2003,England,Allesley,52.416667,-1.55,Other,Square object tumbling under cloud level in the Warwickshire&#44 UK skies
25/08/2003,England,Wiltshire,51.178882,-1.826215,Circle,Two disk flying in formation over stonehenge(U.K)
25/08/2003,England,Southampton,50.9,-1.4,Circle,Circular object with ring of lights seen flying over Southampton&#44 UK
29/08/2003,England,Redcar and Cleveland,54.572778,-1.162778,Unknown,soon as we saw &#44 it was not an aeroplane
31/08/2003,England,Basingstoke,51.266667,-1.083333,Cigar,Shiny black cylindrical object close to gliders.
04/09/2003,England,Cranham,51.833333,-2.166667,Oval,Four red/brown defined objects with no trail&#44 very high speed and complete silence&#33
04/09/2003,England,Long Buckby Wharf,52.3,-1.116667,Oval,3 lights appeared in the sky which then flew down low right over us. they were sauser shaped and made no sound
05/09/2003,England,Two Dales,53.166667,-1.583333,Disk,6 discs at  huge altitude.Coordinated movements.Instant stop start.  ((NUFORC Note:  Possible hoax&#44 we believe.  PD))
06/09/2003,England,Manchester,53.5,-2.216667,Disk,It lasted 2 mins&#44 disc shaped objects&#44 flashing lights&#44 dissapeared.
07/09/2003,England,City of London,51.514125,-0.093689,Cigar,Cigar-shaped object over London area
07/09/2003,England,Luton,51.883333,-0.416667,Circle,metalic ball hovered 150 feet above my home emitting sparks like van den graff generator then shot straight up very fast.
08/09/2003,Scotland,Newton of Falkland,56.25,-3.166667,Light,My husband and I were looking out at the sky as it was a very clear night.I spotted a light that looked like a star moving&#44I pointed th
10/09/2003,Scotland,Bonnybridge,56,-3.883333,Other,10/09/03- 20:23gmt bonnybridge Scotland- dome shape light which disapeared quickly
13/09/2003,England,Warrington,53.383333,-2.6,Circle,the speed and colour of the objects witnessed&#44 leads us to believe this was a genuine sighting?
13/09/2003,England,Manchester,53.5,-2.216667,Other,it looked like a missile but then it suddenly changed direction and sped toward the clear blue sky
14/09/2003,England,City of London,51.514125,-0.093689,Circle,4 ufos over london 14/09/03
14/09/2003,England,City of London,51.514125,-0.093689,Circle,4 craft&#44clear afternoon&#44DV video evidence.formation flying&#44ball shape&#44went up.
20/09/2003,England,Southampton,50.9,-1.4,Light,Fast Flying Light
21/09/2003,England,Liverpool,53.416667,-3,Triangle,three starlights forming a triangular shape&#44 slowly moving across night sky.
23/09/2003,England,Basingstoke,51.266667,-1.083333,Cigar,Dark with 3 or 4 flashing bands around it. Quite far away&#44 but clear. About the size of a jumbo jet&#44 making a faint humming noise. Left
23/09/2003,England,Royton,53.544546,-2.118732,Other,THE OBJECT WAS ABOUT 200ft ABOVE STREET LEVEL AND MOVING TOWARDS ME AT A 45 DEGREE ANGLE&#44 WHICH OFFERED ME A MORE DETAILED VEIW OF ITS
25/09/2003,England,Chester,53.2,-2.916667,Triangle,the B-2 lookalike moved from being Stationery over my head and moved off at slow speeds from my position.
26/09/2003,England,Blackburn,53.748575,-2.487529,Unknown,THREE LIGHTS IN TRIANGULAR  FORMATION&#44OUT OF ORBIT&#44TOO FAST TO BE SATALITES&#44 TOO SLOW TO BE METEORITES
27/09/2003,England,Beeby,52.664913,-1.034894,Unknown,looked like a distant star very unual speed&#44 like it was moving like it was tracking somthing then disapeard behind clouds
28/09/2003,England,Holcot,52.315972,-0.848108,Oval,an orange object flying through the night sky
28/09/2003,England,Norwich,52.633333,1.3,Oval,Oval&#44 Orange&#44 very fast&#44 high&#44 although difficult to say how high due to clear night. Heading  from SW to NE
10/10/2003,England,Bickerton,53.070884,-2.736506,Unknown,two bright&#44 but fuzzy lights going in a hovering circle about 200 yards of the ground&#44 with a grey cloud above them
13/10/2003,England,Runcorn,53.333333,-2.75,Unknown,A group of lights.
19/10/2003,England,Fareham,50.85,-1.183333,Other,Turquoise smoky light crossing the sky&#44 duration:second
20/10/2003,England,Swanley,51.396531,0.177326,Light,at approximately ten thirty pm i was standing outside my house.  i had been photographing the moon.  suddenly&#44 i became aware of a very
22/10/2003,England,Cheltenham,51.9,-2.083333,Fireball,Fireballs on garden
24/10/2003,England,Morecambe,54.066667,-2.833333,Sphere,Bright metallic Spherical object chased by military aircraft.
26/10/2003,England,Park Central,52.466667,-1.916667,Sphere,playing golf&#44 frosty morning no wind at ground level&#44completely blue sky&#44no cloud at all. looked up to see if buzzards about and the ob
26/10/2003,England,Bristol,51.45,-2.583333,Other,Okay&#44 this is a new one on me&#44 maybe someone else has seen these too. Towards the end of October 2003&#44 around 9:30 pm with a clear sky&#44
05/11/2003,England,Huddersfield,53.65,-1.783333,Triangle,IT WAS A SILVER TRIANGLE AND RED LIGHTS ON ALL SIDE&#39S IT MADE ME RUN IN SIED MY HOME DID NOT UDERSTAND IT
05/11/2003,England,Dunstable,51.883333,-0.516667,Cigar,This was very wierd (and cigarish)
11/11/2003,England,Tapton,53.25,-1.416667,Fireball,it came from left to rite &#44in a green fkesh going down&#44&#44
14/11/2003,England,Haslingden,53.7,-2.333333,Rectangle,4 lights  square 1 red dot  traveling anti-clockwise
15/11/2003,England,Bournemouth,50.716667,-1.883333,Egg,GLOWING EGG SHAPED CRAFT FLIES OVER RESIDENTIAL AREA. BOURNEMOUTH&#44 UK
16/11/2003,England,West Northamptonshire,52.355518,-1.17432,Oval,UFO filmed over Leyland&#44 Lancashire&#44 U. K.
16/11/2003,England,Stanley,53.7,-1.483333,Light,Bright red light moving slowly with loud humming noise
22/11/2003,England,Burnley,53.8,-2.233333,Sphere,A ball of light trvelling very fast&#44 in a straight path&#44 in a SSE direction. Reoccurance on 26th.  Same path and direction but see
22/11/2003,England,Knott End-On-Sea,53.916667,-3,Circle,My friends daughter phoned her father to say there was lights in the sky above her house&#44 which is in Fleetwood&#44 Lancashire&#44 UK. I was
30/11/2003,England,Nottingham,52.966667,-1.166667,Egg,Five intensely bright flashing lights at high altitued in bright daylight.
02/12/2003,England,Liverpool,53.416667,-3,Unknown,Hunts Cross&#44 Liverpool&#44 Orange Lights
11/12/2003,Wales,Cardiff,51.5,-3.2,Light,Very Bright Stationary object in S>WALES
13/12/2003,England,Burnham on Crouch,51.628347,0.814539,Other,2 curved arrow head shaped objects performing &quot;DNA&quot; spiral manouvers.
14/12/2003,Wales,Newport,52.016667,-4.833333,Light,a disappearing star in the night?
15/12/2003,England,Dunstable,51.883333,-0.516667,Unknown,it was blured
15/12/2003,England,Allesley,52.416667,-1.55,Light,1 bright light  travelling with no noise &amp; at close proximity (200-300m)  then disapearing
20/12/2003,England,Manchester,53.5,-2.216667,Diamond,Amazing sighting of UFO over Manchester&#44 England
22/12/2003,Scotland,Carrington,55.833333,-3.083333,Light,Strange red lights circling the sky&#44 and dissappearing at times.
22/12/2003,England,Cranham,51.833333,-2.166667,Sphere,small bubble like object &#44 green and red light effect with radio intereference.
29/12/2003,England,Liverpool,53.416667,-3,Circle,at 17;00 on 29/12/03 i was in the back garden of my house smoking a ciggarette&#44as i was looking up at the sky I saw three round objects
29/12/2003,England,West Northamptonshire,52.355518,-1.17432,Other,i was telling my friend to look but he could not hear me &#44it would not let me look away
01/01/2004,Scotland,Glasgow,55.833333,-4.25,Other,The time was 7:00AM UK time of the 1 January 2004. The sky was clear and crisp and it was a beautiful morning. I was walking my dogs in
01/01/2004,England,City of London,51.514125,-0.093689,Fireball,a bright light. It was hitting me it wouldnt stop&#33
08/01/2004,England,City of London,51.514125,-0.093689,Light,it is horrifying
10/01/2004,England,Dunstable,51.883333,-0.516667,Changing,Metallic craft went from saucer to teardrop shape
14/01/2004,England,Manchester,53.5,-2.216667,Fireball,UFO appearing and then being pursued over Manchester.
24/01/2004,England,City of London,51.514125,-0.093689,Triangle,there or not?
27/01/2004,England,Peterborough,52.583333,-0.25,Light,yellow light that hovered and the flew straight the upwards
06/02/2004,England,Englefield Green,51.416667,-0.566667,Light,light in the sky with peculiar movements
07/02/2004,England,City of London,51.514125,-0.093689,Diamond,A TINY BRIGHT OBJECT THAT MOVED ACROSS THE SKY THEN STOPPED COMPLETELY.
08/02/2004,England,Bristol,51.45,-2.583333,Light,strange light above woods
12/02/2004,England,Newcastle upon Tyne,54.988056,-1.619444,Cigar,As me and two of my friends were standing on the bridge we were looking up towards the sky when all of a sudden long shaped craft apper
13/02/2004,England,Chelmsford,51.733333,0.483333,Oval,5 craft hovered in triangle formation and interupted all radio signals and vanished.
14/02/2004,Scotland,Glasgow,55.833333,-4.25,Circle,3 fast objects fly over glasgow (scotland)
19/02/2004,England,West Northamptonshire,52.355518,-1.17432,Circle,objec seen leaving the sea at 30 degrees leaving a contrail of water
23/02/2004,Scotland,Blackburn,55.866667,-3.633333,Cigar,Cigar/Rod shaped object rotating silently in the sky
25/02/2004,England,Nottingham,52.966667,-1.166667,Diamond,it was getting closer then it quickly turned
29/02/2004,England,Blackpool,53.816667,-3.05,Changing,No lights&#44 wings. Double balloon shape&#44 rolling slowly across late afternoon sky.
06/03/2004,England,Spalding,52.783333,-0.166667,Light,Bright light appeared in the sky and then abruptly disappeared&#33
06/03/2004,England,Knott End-On-Sea,53.916667,-3,Sphere,White object moving slowly over cleveleys/thornton area
06/03/2004,England,Ayot St. Lawrence,51.833333,-0.25,Triangle,Faster than Mach 5&#44 made barely any noise&#44 far better technology than ours
07/03/2004,England,Nottingham,52.966667,-1.166667,Circle,Circular shape with diamond shaped lights&#44hoverinrg and humming
07/03/2004,England,City of London,51.514125,-0.093689,Other,Brillently lite Trident shaped object hung in the sky
07/03/2004,England,Luton,51.883333,-0.416667,Changing,i seen two objects in the sky
10/03/2004,England,West Northamptonshire,52.355518,-1.17432,Other,Huge &quot;wing&quot; like shapewith a row of green lights along the back and no sounds at all even as low as 100ft
12/03/2004,England,Bristol,51.45,-2.583333,Sphere,Flying Object on Horizon
16/03/2004,England,Dunstable,51.883333,-0.516667,Disk,saucer shaped craft
16/03/2004,England,Oxford,51.77873,-1.265412,Cigar,the cigar came up from the canal and blasted off low into the sky
16/03/2004,England,Oxford,51.75,-1.25,Cigar,it shot from the canal and there were magnetical effects before it disappered into the skies
17/03/2004,England,Nuncargate,53.083333,-1.266667,Triangle,bright triangle over nottingham (england)
17/03/2004,England,Allesley,52.416667,-1.55,Light,erratic movement of what appeared to be a star.
21/03/2004,England,Langford,52.05,-0.266667,Triangle,Formation of three white pinpoints slowly crossing the night sky at very high altitude.  ((NUFORC Note:  NOSS satellites??  PD))
22/03/2004,Scotland,Motherwell,55.783333,-4,Cylinder,I was sitting watching television&#44 the window curtains were open and I caught something green coloured in the side of my eye. I turned
25/03/2004,England,Ellistown,52.702149,-1.369166,Circle,High speed. Leaving a trail. Circular.  ((NUFORC Note:  Possibly not a serious report&#44 we believe.  PD))
28/03/2004,England,Brighton,50.833333,-0.15,Triangle,Craft with strange lighting alignment
29/03/2004,England,Parkeston,51.934731,1.260297,Other,driving home from the shops and my girl friend said look as she is pointing in to the sky not to far away&#44 i only got a glimpse as i wa
04/04/2004,England,City of London,51.514125,-0.093689,Cross,wavering and no sound
05/04/2004,England,Two Dales,53.166667,-1.583333,Cigar,2 cigar shaped objects moving accross the early morning sky in an un natural mannor and motion.
